# This is the header
# time,motor_current,linear_position,linear_speed,motor_angle,motor_speed,linear_encoder,motor_encoder,force_motor,force_gravity,force_friction,net_force,linear_acceleration,commanded_current
2.136000000000000121e+00,1.018153037964525165e+00,-7.898924137800061862e-02,-6.025817746739074721e-02,-6.203800510643941379e+02,-4.732666191256619754e+02,-7.898924137800061862e-02,-6.203800510643941379e+02,6.397244208598964406e+02,2.941995000000000005e+02,-1.681136868691719144e+01,3.623362895468136458e+02,1.207787631822712093e-01,1.018153037964525165e+00
2.137000000000000011e+00,1.026426149717206249e+00,-7.904937704519614250e-02,-6.013566719552247003e-02,-6.208523554900946237e+02,-4.723044257004352744e+02,-7.904937704519614250e-02,-6.208523554900946237e+02,6.449225702808064398e+02,2.941995000000000005e+02,-1.680774532402172383e+01,3.675308156048281489e+02,1.225102718682760522e-01,1.026426149717206249e+00
2.137999999999999901e+00,1.034610456893123587e+00,-7.910938848922761946e-02,-6.001144403147033735e-02,-6.213236842693461313e+02,-4.713287792514556145e+02,-7.910938848922761946e-02,-6.213236842693461313e+02,6.500649221405233220e+02,2.941995000000000005e+02,-1.680407001586567262e+01,3.726694921563889693e+02,1.242231640521296587e-01,1.034610456893123587e+00
2.139000000000000234e+00,1.042699648350130293e+00,-7.916927401714096701e-02,-5.988552791335285952e-02,-6.217940241057184494e+02,-4.703398363723396187e+02,-7.916927401714096701e-02,-6.217940241057184494e+02,6.551475110314860331e+02,2.941995000000000005e+02,-1.680034332094410843e+01,3.777483543524301695e+02,1.259161181174767163e-01,1.042699648350130293e+00
2.140000000000000124e+00,1.050687445564283173e+00,-7.922903195723503267e-02,-5.975794009406014407e-02,-6.222633618697013844e+02,-4.693377639828957513e+02,-7.922903195723503267e-02,-6.222633618697013844e+02,6.601663920407555679e+02,2.941995000000000005e+02,-1.679656583740058551e+01,3.827634578781561459e+02,1.275878192927187016e-01,1.050687445564283173e+00
2.141000000000000014e+00,1.058567606798685778e+00,-7.928866066036856231e-02,-5.962870313353607621e-02,-6.227316846089697719e+02,-4.683227392685090535e+02,-7.928866066036856231e-02,-6.227316846089697719e+02,6.651176433693759691e+02,2.941995000000000005e+02,-1.679273820282180552e+01,3.877108815721977635e+02,1.292369605240659136e-01,1.058567606798685778e+00
2.141999999999999904e+00,1.066333931259387136e+00,-7.934815850125875869e-02,-5.949784089019020950e-02,-6.231989795585825505e+02,-4.672949496126898907e+02,-7.934815850125875869e-02,-6.231989795585825505e+02,6.699973689436028508e+02,2.941995000000000005e+02,-1.678886109400608362e+01,3.925867300376089588e+02,1.308622433458696555e-01,1.066333931259387136e+00
2.143000000000000238e+00,1.073980263235665866e+00,-7.940752387977019489e-02,-5.936537851144253752e-02,-6.236652341511053237e+02,-4.662545925228131409e+02,-7.940752387977019489e-02,-6.236652341511053237e+02,6.748017010163200666e+02,2.941995000000000005e+02,-1.678493522670570570e+01,3.973871362430257932e+02,1.324623787476752745e-01,1.073980263235665866e+00
2.144000000000000128e+00,1.081500496222020935e+00,-7.946675522219359689e-02,-5.923134242340510197e-02,-6.241304360266543654e+02,-4.652018755490773287e+02,-7.946675522219359689e-02,-6.241304360266543654e+02,6.795268027569634341e+02,2.941995000000000005e+02,-1.678096135534327615e+01,4.021082641123066992e+02,1.340360880374355801e-01,1.081500496222020935e+00
2.145000000000000018e+00,1.088888577019194503e+00,-7.952585098251330198e-02,-5.909576031970478066e-02,-6.245945730428510387e+02,-4.641370161967193440e+02,-7.952585098251330198e-02,-6.245945730428510387e+02,6.841688708282690641e+02,2.941995000000000005e+02,-1.677694027270215216e+01,4.067463111009712406e+02,1.355821037003237528e-01,1.088888577019194503e+00
2.145999999999999908e+00,1.096138509811537709e+00,-7.958480964366275445e-02,-5.895866114945219616e-02,-6.250576332846826517e+02,-4.630602418315224327e+02,-7.958480964366275445e-02,-6.250576332846826517e+02,6.887241379481580452e+02,2.941995000000000005e+02,-1.677287280959114213e+01,4.112975107577491940e+02,1.370991702525830580e-01,1.096138509811537709e+00
2.147000000000000242e+00,1.103244360218109232e+00,-7.964362971876712272e-02,-5.882007510436233072e-02,-6.255196050742613352e+02,-4.619717895786614577e+02,-7.964362971876712272e-02,-6.255196050742613352e+02,6.931888754351167563e+02,2.941995000000000005e+02,-1.676875983448356777e+01,4.157581352696003023e+02,1.385860450898667717e-01,1.103244360218109232e+00
2.148000000000000131e+00,1.110200259314817695e+00,-7.970230975237214965e-02,-5.868003360503282889e-02,-6.259804769804761690e+02,-4.608719062149332899e+02,-7.970230975237214965e-02,-6.259804769804761690e+02,6.975593957353829637e+02,2.941995000000000005e+02,-1.676460225313087093e+01,4.201244979885138378e+02,1.400414993295046040e-01,1.110200259314817695e+00
2.149000000000000021e+00,1.117000407625037939e+00,-7.976084832165854233e-02,-5.853856928638666995e-02,-6.264402378285307122e+02,-4.597608480544236613e+02,-7.976084832165854233e-02,-6.264402378285307122e+02,7.018320549303247162e+02,2.941995000000000005e+02,-1.676040100815098555e+01,4.243929559384757226e+02,1.414643186461585767e-01,1.117000407625037939e+00
2.149999999999999911e+00,1.123639079076024450e+00,-7.981924403764083242e-02,-5.839571598228636418e-02,-6.268988767093583192e+02,-4.586388808276672648e+02,-7.981924403764083242e-02,-6.268988767093583192e+02,7.060032552223278799e+02,2.941995000000000005e+02,-1.675615707859159897e+01,4.285599123009194500e+02,1.428533041003064719e-01,1.123639079076024450e+00
2.151000000000000245e+00,1.130110624918603701e+00,-7.987749554635016624e-02,-5.825150870932734037e-02,-6.273563829889127419e+02,-4.575062795543615835e+02,-7.987749554635016624e-02,-6.273563829889127419e+02,7.100694473976111567e+02,2.941995000000000005e+02,-1.675187147946859056e+01,4.326218188770797610e+02,1.442072729590265778e-01,1.130110624918603701e+00
2.152000000000000135e+00,1.136409477607510654e+00,-7.993560152999998336e-02,-5.810598364981880981e-02,-6.278127463173224214e+02,-4.563633284096985108e+02,-7.993560152999998336e-02,-6.278127463173224214e+02,7.140271332643139885e+02,2.941995000000000005e+02,-1.674754526127982146e+01,4.365751785255937989e+02,1.455250595085312570e-01,1.136409477607510654e+00
2.153000000000000025e+00,1.142530154639861406e+00,-7.999356070813394559e-02,-5.795917813396088414e-02,-6.282679566379068774e+02,-4.552103205843842488e+02,-7.999356070813394559e-02,-6.282679566379068774e+02,7.178728680642798281e+02,2.941995000000000005e+02,-1.674317950949456346e+01,4.404165475737743805e+02,1.468055158579247843e-01,1.142530154639861406e+00
2.153999999999999915e+00,1.148467262349222695e+00,-8.005137183875517259e-02,-5.781113062122723162e-02,-6.287220041960453045e+02,-4.540475581384185375e+02,-8.005137183875517259e-02,-6.287220041960453045e+02,7.216032628569399776e+02,2.941995000000000005e+02,-1.673877534401882627e+01,4.441425382009588247e+02,1.480475127336529362e-01,1.148467262349222695e+00
2.155000000000000249e+00,1.154215499652765597e+00,-8.010903371943613183e-02,-5.766188068096311098e-02,-6.291748795478939655e+02,-4.528753518487123415e+02,-8.010903371943613183e-02,-6.291748795478939655e+02,7.252149868737202496e+02,2.941995000000000005e+02,-1.673433391863681763e+01,4.477498207923570703e+02,1.492499402641190298e-01,1.154215499652765597e+00
2.156000000000000139e+00,1.159769661749030512e+00,-8.016654518840833632e-02,-5.751146897220916349e-02,-6.296265735689445364e+02,-4.516940210506240874e+02,-8.016654518840833632e-02,-6.296265735689445364e+02,7.287047698414147590e+02,2.941995000000000005e+02,-1.672985642042889509e+01,4.512351262618436749e+02,1.504117087539478814e-01,1.159769661749030512e+00
2.157000000000000028e+00,1.165124643763889356e+00,-8.022390512563110088e-02,-5.735993722276177403e-02,-6.300770774624180603e+02,-4.505038934735002840e+02,-8.022390512563110088e-02,-6.300770774624180603e+02,7.320694042730119691e+02,2.941995000000000005e+02,-1.672534406916627603e+01,4.545952483421782517e+02,1.515317494473927551e-01,1.165124643763889356e+00
2.157999999999999918e+00,1.170275444342223414e+00,-8.028111245383857952e-02,-5.720732820748140879e-02,-6.305263827674883714e+02,-4.493053050703093731e+02,-8.028111245383857952e-02,-6.305263827674883714e+02,7.353057477244119582e+02,2.941995000000000005e+02,-1.672079811668285387e+01,4.578270458410947867e+02,1.526090152803649402e-01,1.170275444342223414e+00
2.159000000000000252e+00,1.175217169183000898e+00,-8.033816613956444586e-02,-5.705368572586080878e-02,-6.309744813673298722e+02,-4.480985998414629421e+02,-8.033816613956444586e-02,-6.309744813673298722e+02,7.384107250155817610e+02,2.941995000000000005e+02,-1.671621984622444046e+01,4.609274448618061797e+02,1.536424816206020671e-01,1.175217169183000898e+00
2.160000000000000142e+00,1.179945034515304858e+00,-8.039506519414331420e-02,-5.689905457886534901e-02,-6.314213654969828440e+02,-4.468841296529201372e+02,-8.039506519414331420e-02,-6.314213654969828440e+02,7.413813304146073051e+02,2.941995000000000005e+02,-1.671161057177582521e+01,4.638934409863831547e+02,1.546311469954610440e-01,1.179945034515304858e+00
2.161000000000000032e+00,1.184454370513128962e+00,-8.045180867468837427e-02,-5.674348054505846950e-02,-6.318670277510315145e+02,-4.456622540486775961e+02,-8.045180867468837427e-02,-6.318670277510315145e+02,7.442146297832738355e+02,2.941995000000000005e+02,-1.670697163736596025e+01,4.667221014206397740e+02,1.555740338068799244e-01,1.184454370513128962e+00
2.161999999999999922e+00,1.188740624646508204e+00,-8.050839568504440658e-02,-5.658701035602547308e-02,-6.323114610910893134e+02,-4.444333400577479551e+02,-8.050839568504440658e-02,-6.323114610910893134e+02,7.469077626826424421e+02,2.941995000000000005e+02,-1.670230441635175467e+01,4.694105670989941927e+02,1.564701890329980583e-01,1.188740624646508204e+00
2.163000000000000256e+00,1.192799364966837805e+00,-8.056482537671551258e-02,-5.642969167110948453e-02,-6.327546588530849476e+02,-4.431977619957367551e+02,-8.056482537671551258e-02,-6.327546588530849476e+02,7.494579444372776607e+02,2.941995000000000005e+02,-1.669761031068076562e+01,4.719560547479584329e+02,1.573186849159861345e-01,1.192799364966837805e+00
2.164000000000000146e+00,1.196626283324115692e+00,-8.062109694976699048e-02,-5.627157305147387212e-02,-6.331966147543461148e+02,-4.419559012611292701e+02,-8.062109694976699048e-02,-6.331966147543461148e+02,7.518624681567000607e+02,2.941995000000000005e+02,-1.669289075013328372e+01,4.743558589068333617e+02,1.581186196356111073e-01,1.196626283324115692e+00
2.165000000000000036e+00,1.200217198513988004e+00,-8.067720965370049624e-02,-5.611270393350577951e-02,-6.336373229004725545e+02,-4.407081461264021414e+02,-8.067720965370049624e-02,-6.336373229004725545e+02,7.541187067127334558e+02,2.941995000000000005e+02,-1.668814719154421766e+01,4.766073539042776588e+02,1.588691179680925547e-01,1.200217198513988004e+00
2.165999999999999925e+00,1.203568059352418063e+00,-8.073316278830207360e-02,-5.595313460157598506e-02,-6.340767777919966193e+02,-4.394548915240799261e+02,-8.073316278830207360e-02,-6.340767777919966193e+02,7.562241146713761282e+02,2.941995000000000005e+02,-1.668338111800517254e+01,4.787079957893813003e+02,1.595693319297937784e-01,1.203568059352418063e+00
2.167000000000000259e+00,1.206674947675926868e+00,-8.078895570446224805e-02,-5.579291616017066635e-02,-6.345149743308245434e+02,-4.381965388278585465e+02,-8.078895570446224805e-02,-6.345149743308245434e+02,7.581762301779079962e+02,2.941995000000000005e+02,-1.667859403804727947e+01,4.806553242159552610e+02,1.602184414053184069e-01,1.206674947675926868e+00
2.168000000000000149e+00,1.209534081265342342e+00,-8.084458780496765751e-02,-5.563210050541108481e-02,-6.349519078264534073e+02,-4.369334956289212073e+02,-8.084458780496765751e-02,-6.349519078264534073e+02,7.599726767939358751e+02,2.941995000000000005e+02,-1.667378748480512130e+01,4.824469642787410066e+02,1.608156547595803454e-01,1.209534081265342342e+00
2.169000000000000039e+00,1.212141816691112428e+00,-8.090005854526363671e-02,-5.547074029597764272e-02,-6.353875740019610703e+02,-4.356661755075766678e+02,-8.090005854526363671e-02,-6.353875740019610703e+02,7.616111652851569715e+02,2.941995000000000005e+02,-1.666896301516233336e+01,4.840806283003192902e+02,1.613602094334397608e-01,1.212141816691112428e+00
2.169999999999999929e+00,1.214494652078128345e+00,-8.095536743418708936e-02,-5.530888892345516700e-02,-6.358219689997613386e+02,-4.343949978003515753e+02,-8.095536743418708936e-02,-6.358219689997613386e+02,7.630894953585479925e+02,2.941995000000000005e+02,-1.666412220887933060e+01,4.855541175674273404e+02,1.618513725224757782e-01,1.214494652078128345e+00
2.171000000000000263e+00,1.216589229788292981e+00,-8.101051403466920375e-02,-5.514660048211664223e-02,-6.362550893871240305e+02,-4.331203873626724885e+02,-8.101051403466920375e-02,-6.362550893871240305e+02,7.644055573478732413e+02,2.941995000000000005e+02,-1.665926666770365472e+01,4.868653240155769026e+02,1.622884413385256297e-01,1.216589229788292981e+00
2.172000000000000153e+00,1.218422339018862210e+00,-8.106549796440737365e-02,-5.498392973816306623e-02,-6.366869321614514092e+02,-4.318427743272761177e+02,-8.106549796440737365e-02,-6.366869321614514092e+02,7.655573338462700121e+02,2.941995000000000005e+02,-1.665439801446349932e+01,4.880122318607334932e+02,1.626707439535778343e-01,1.218422339018862210e+00
2.173000000000000043e+00,1.219990918314840966e+00,-8.112031889650581085e-02,-5.482093209843740683e-02,-6.371174947553098491e+02,-4.305625938584896062e+02,-8.112031889650581085e-02,-6.371174947553098491e+02,7.665429012848339880e+02,2.941995000000000005e+02,-1.664951789214489253e+01,4.889929191769788872e+02,1.629976397256596155e-01,1.219990918314840966e+00
2.173999999999999932e+00,1.221292057993635272e+00,-8.117497656008444695e-02,-5.465766357863106190e-02,-6.375467750412124133e+02,-4.292802859025243833e+02,-8.117497656008444695e-02,-6.375467750412124133e+02,7.673604314560728881e+02,2.941995000000000005e+02,-1.664462796295312330e+01,4.898055594190259967e+02,1.632685198063419940e-01,1.221292057993635272e+00
2.175000000000000266e+00,1.222323002480293352e+00,-8.122947074085544450e-02,-5.449418077100155050e-02,-6.379747713361463184e+02,-4.279962949339316083e+02,-8.122947074085544450e-02,-6.379747713361463184e+02,7.680081929811816508e+02,2.941995000000000005e+02,-1.663972990735893021e+01,4.904484228885405628e+02,1.634828076295135324e-01,1.222323002480293352e+00
2.176000000000000156e+00,1.223081152551675821e+00,-8.128380128166706742e-02,-5.433054081162047577e-02,-6.384014824058447175e+02,-4.267110696983683056e+02,-8.128380128166706742e-02,-6.384014824058447175e+02,7.684845527200964170e+02,2.941995000000000005e+02,-1.663482542313004586e+01,4.909198781432264695e+02,1.636399593810754782e-01,1.223081152551675821e+00
2.177000000000000046e+00,1.223564067487973084e+00,-8.133796808301424486e-02,-5.416680134717125061e-02,-6.388269074687965485e+02,-4.254250629518272717e+02,-8.133796808301424486e-02,-6.388269074687965485e+02,7.687879771233324391e+02,2.941995000000000005e+02,-1.662991622434861583e+01,4.912183933476810580e+02,1.637394644492270179e-01,1.223564067487973084e+00
2.177999999999999936e+00,1.223769467130053190e+00,-8.139197110351556463e-02,-5.400302050131623038e-02,-6.392510461999930840e+02,-4.241387311964851392e+02,-8.139197110351556463e-02,-6.392510461999930840e+02,7.689170335246542436e+02,2.941995000000000005e+02,-1.662500404041513846e+01,4.913425375650693923e+02,1.637808458550231439e-01,1.223769467130053190e+00
2.178999999999999826e+00,1.223695233841144647e+00,-8.144581036035622446e-02,-5.383925684065334061e-02,-6.396738987344064071e+02,-4.228525344133263957e+02,-8.144581036035622446e-02,-6.396738987344064071e+02,7.688703913736368349e+02,2.941995000000000005e+02,-1.662009061503948715e+01,4.912909819886763216e+02,1.637636606628921077e-01,1.223695233841144647e+00
2.180000000000000160e+00,1.223339414371436229e+00,-8.149948592969651073e-02,-5.367556934028252374e-02,-6.400954656701982231e+02,-4.215669357917028037e+02,-8.149948592969651073e-02,-6.400954656701982231e+02,7.686468234072287942e+02,2.941995000000000005e+02,-1.661517770521960102e+01,4.910625011124483876e+02,1.636875003708161413e-01,1.223339414371436229e+00
2.181000000000000050e+00,1.222700221624280603e+00,-8.155299794704551353e-02,-5.351201734900262741e-02,-6.405157480716542295e+02,-4.202824014559905663e+02,-8.155299794704551353e-02,-6.405157480716542295e+02,7.682452067594904292e+02,2.941995000000000005e+02,-1.661026708020847664e+01,4.906559738396989019e+02,1.635519912798996389e-01,1.222700221624280603e+00
2.181999999999999940e+00,1.221776036322648196e+00,-8.160634660759967518e-02,-5.334866055415958541e-02,-6.409347474718437070e+02,-4.189994001895083784e+02,-8.160634660759967518e-02,-6.409347474718437070e+02,7.676645240086576223e+02,2.941995000000000005e+02,-1.660536052047007871e+01,4.900703845291276934e+02,1.633567948430425520e-01,1.221776036322648196e+00
2.182999999999999829e+00,1.220565408574616040e+00,-8.165953216654583957e-02,-5.318555894616712465e-02,-6.413524658749995524e+02,-4.177184031558638821e+02,-8.165953216654583957e-02,-6.413524658749995524e+02,7.669038641607676254e+02,2.941995000000000005e+02,-1.660045981662478809e+01,4.893048239773924024e+02,1.631016079924641204e-01,1.220565408574616040e+00
